,initial_set,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_0.9,pop_risk_nlcd_0.99,pop_risk_nlcd_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_0.9,pop_risk_image_clusters_8_0.99,pop_risk_image_clusters_8_1,diversity,_merge,sampling_type
69,IDS_top10_urban_300_points_probabilistic_300_size_seed_5678.pkl,300,-0.1280091453657911,-0.0577350269189625,-0.0591405092878991,-0.0717898506083282,-0.184228440123254,-0.1968777814436832,-0.1982832638126197,-0.1204893271056561,-0.0577350269189625,-0.0589901129226964,-0.0702858869563012,-0.1706927672550109,-0.1819885412886157,-0.1832436272923496,-50743.60719510791,both,convenience_sampling_urban_based
70,IDS_top10_urban_300_points_probabilistic_300_size_seed_789.pkl,300,-0.1302847073908123,-0.0577350269189625,-0.0591860205283995,-0.0722449630133325,-0.1883244517682921,-0.2013833942532251,-0.202834387862662,-0.1235761368594019,-0.0577350269189625,-0.0590518491177713,-0.0709032489070504,-0.1762490248117535,-0.1881004246010326,-0.1894172467998414,-51229.40082612512,both,convenience_sampling_urban_based
71,IDS_top10_urban_300_points_probabilistic_300_size_seed_9101.pkl,300,-0.1401344891630258,-0.0577350269189625,-0.0593830161638438,-0.0742149193677752,-0.2060540589582765,-0.2208859621622079,-0.2225339514070891,-0.1243621129840285,-0.0577350269189625,-0.0590675686402638,-0.0710604441319757,-0.1776637818360812,-0.1896566573277931,-0.1909891990490944,-50617.28797867773,both,convenience_sampling_urban_based
72,IDS_top10_urban_300_points_probabilistic_seed_1.pkl,300,-0.135869502238679,-0.0577350269189625,-0.0592977164253568,-0.0733619219829058,-0.1983770824944521,-0.2124412880520011,-0.2140039775583954,-0.1191939075560626,-0.0577350269189625,-0.0589642045317045,-0.0700268030463825,-0.1683610120657427,-0.1794236105804207,-0.1806527881931627,-51014.56109484908,both,convenience_sampling_urban_based
73,IDS_top10_urban_300_points_probabilistic_seed_1213.pkl,300,-0.1337891740421215,-0.0577350269189625,-0.0592561098614257,-0.0729458563435943,-0.1946324917406487,-0.2083222382228173,-0.2098433211652805,-0.1248158734795182,-0.0577350269189625,-0.0590766438501736,-0.0711511962310736,-0.1784805507279627,-0.1905551031088627,-0.1918967200400738,-51613.49619611977,both,convenience_sampling_urban_based
74,IDS_top10_urban_300_points_probabilistic_seed_123.pkl,300,-0.1324571860784656,-0.0577350269189625,-0.0592294701021526,-0.0726794587508631,-0.192234913406068,-0.2056849020547786,-0.2071793452379687,-0.1241214170606355,-0.0577350269189625,-0.059062754721796,-0.0710123049472971,-0.1772305291739739,-0.189180079399475,-0.1905078072023085,-50621.23355910063,both,convenience_sampling_urban_based
75,IDS_top10_urban_300_points_probabilistic_seed_1234.pkl,300,-0.1299548159902933,-0.0577350269189625,-0.0591794227003891,-0.0721789847332287,-0.187730647247358,-0.2007302092801975,-0.2021746050616242,-0.1255735113790321,-0.0577350269189625,-0.0590917966081639,-0.0713027238109764,-0.1798442989470877,-0.1920552261499002,-0.1934119958391016,-51541.65023818493,both,convenience_sampling_urban_based
76,IDS_top10_urban_300_points_probabilistic_seed_1415.pkl,300,-0.1306211927907458,-0.0577350269189625,-0.0591927502363982,-0.0723122600933192,-0.1889301254881725,-0.2020496353450935,-0.2035073586625291,-0.1281726275887269,-0.0577350269189625,-0.0591437789323578,-0.0718225470529154,-0.1845227081245384,-0.1972014762450959,-0.1986102282584912,-51533.67489305018,both,convenience_sampling_urban_based
77,IDS_top10_urban_300_points_probabilistic_seed_42.pkl,300,-0.1291361929998631,-0.0577350269189625,-0.0591630502405805,-0.0720152601351427,-0.1862571258645836,-0.1991093357591457,-0.2005373590807637,-0.122986138541973,-0.0577350269189625,-0.0590400491514227,-0.0707852492435646,-0.1751870278403813,-0.1869322279325232,-0.1882372501649835,-51226.11523783085,both,convenience_sampling_urban_based
78,IDS_top10_urban_300_points_probabilistic_seed_456.pkl,300,-0.1405118969045035,-0.0577350269189625,-0.0593905643186733,-0.0742904009160707,-0.2067333928929364,-0.2216332294903338,-0.2232887668900446,-0.1193547853956143,-0.0577350269189625,-0.0589674220884956,-0.0700589786142929,-0.1686505921769357,-0.179742148702733,-0.180974543872266,-50257.87541648628,both,convenience_sampling_urban_based
79,IDS_top10_urban_300_points_probabilistic_seed_5678.pkl,300,-0.1280091453657911,-0.0577350269189625,-0.0591405092878991,-0.0717898506083282,-0.184228440123254,-0.1968777814436832,-0.1982832638126197,-0.1204893271056561,-0.0577350269189625,-0.0589901129226964,-0.0702858869563012,-0.1706927672550109,-0.1819885412886157,-0.1832436272923496,-50743.60719510791,both,convenience_sampling_urban_based
80,IDS_top10_urban_300_points_probabilistic_seed_789.pkl,300,-0.1302847073908123,-0.0577350269189625,-0.0591860205283995,-0.0722449630133325,-0.1883244517682921,-0.2013833942532251,-0.202834387862662,-0.1235761368594019,-0.0577350269189625,-0.0590518491177713,-0.0709032489070504,-0.1762490248117535,-0.1881004246010326,-0.1894172467998414,-51229.40082612512,both,convenience_sampling_urban_based
81,IDS_top10_urban_300_points_probabilistic_seed_9101.pkl,300,-0.1401344891630258,-0.0577350269189625,-0.0593830161638438,-0.0742149193677752,-0.2060540589582765,-0.2208859621622079,-0.2225339514070891,-0.1243621129840285,-0.0577350269189625,-0.0590675686402638,-0.0710604441319757,-0.1776637818360812,-0.1896566573277931,-0.1909891990490944,-50617.28797867773,both,convenience_sampling_urban_based
82,IDS_top10_urban_400_points_probabilistic_400_size_seed_1.pkl,400,-0.1253409295692272,-0.05,-0.0515068185913845,-0.0650681859138454,-0.1856136732246091,-0.1991750405470699,-0.2006818591384545,-0.1022391437739268,-0.05,-0.0510447828754785,-0.0604478287547853,-0.1440304587930683,-0.1534335046723751,-0.1544782875478537,-103308.32694480655,both,convenience_sampling_urban_based
83,IDS_top10_urban_400_points_probabilistic_400_size_seed_1213.pkl,400,-0.1148017358015708,-0.05,-0.0512960347160314,-0.0629603471603141,-0.1666431244428275,-0.1783074368871103,-0.1796034716031417,-0.1069596037021392,-0.05,-0.0511391920740427,-0.0613919207404278,-0.1525272866638507,-0.1627800153302357,-0.1639192074042785,-104786.61677054406,both,convenience_sampling_urban_based
84,IDS_top10_urban_400_points_probabilistic_400_size_seed_123.pkl,400,-0.1182319142734438,-0.05,-0.0513646382854688,-0.0636463828546887,-0.1728174456921989,-0.1850991902614188,-0.1864638285468877,-0.1080416438016515,-0.05,-0.051160832876033,-0.0616083287603303,-0.1544749588429727,-0.16492245472727,-0.166083287603303,-102850.7099132323,both,convenience_sampling_urban_based
85,IDS_top10_urban_400_points_probabilistic_400_size_seed_1234.pkl,400,-0.1142941148360197,-0.05,-0.0512858822967204,-0.0628588229672039,-0.1657294067048356,-0.1773023473753192,-0.1785882296720395,-0.1081244558206808,-0.05,-0.0511624891164136,-0.0616248911641361,-0.1546240204772255,-0.1650864225249481,-0.1662489116413616,-105045.64886049264,both,convenience_sampling_urban_based
86,IDS_top10_urban_400_points_probabilistic_400_size_seed_1415.pkl,400,-0.1105233061983628,-0.05,-0.0512104661239672,-0.0621046612396725,-0.1589419511570532,-0.1698361462727585,-0.1710466123967257,-0.1085686511420818,-0.05,-0.0511713730228416,-0.0617137302284163,-0.1554235720557473,-0.165965929261322,-0.1671373022841636,-104172.9181291842,both,convenience_sampling_urban_based
87,IDS_top10_urban_400_points_probabilistic_400_size_seed_42.pkl,400,-0.109826547126239,-0.05,-0.0511965309425247,-0.0619653094252478,-0.1576877848272303,-0.1684565633099533,-0.1696530942524781,-0.1070037700210778,-0.05,-0.0511400754004215,-0.0614007540042155,-0.1526067860379401,-0.1628674646417341,-0.1640075400421557,-104339.9892249787,both,convenience_sampling_urban_based
88,IDS_top10_urban_400_points_probabilistic_400_size_seed_456.pkl,400,-0.1186851266478483,-0.05,-0.0513737025329569,-0.0637370253295696,-0.173633227966127,-0.1859965507627397,-0.1873702532956966,-0.1040734992059905,-0.05,-0.0510814699841198,-0.0608146998411981,-0.1473322985707829,-0.1570655284278612,-0.158146998411981,-103221.76902840374,both,convenience_sampling_urban_based
89,IDS_top10_urban_400_points_probabilistic_400_size_seed_5678.pkl,400,-0.1089980837021041,-0.05,-0.051179961674042,-0.0617996167404208,-0.1561965506637874,-0.1668162057301661,-0.1679961674042082,-0.1025421796625122,-0.05,-0.0510508435932502,-0.0605084359325024,-0.144575923392522,-0.1540335157317741,-0.1550843593250244,-103353.98377964736,both,convenience_sampling_urban_based
90,IDS_top10_urban_400_points_probabilistic_400_size_seed_789.pkl,400,-0.112098336873433,-0.05,-0.0512419667374686,-0.0624196673746866,-0.1617770063721794,-0.1729547070093973,-0.1741966737468659,-0.110310752003053,-0.05,-0.051206215040061,-0.0620621504006106,-0.1585593536054954,-0.1694152889660449,-0.170621504006106,-104628.15316597464,both,convenience_sampling_urban_based
91,IDS_top10_urban_400_points_probabilistic_400_size_seed_9101.pkl,400,-0.1135424737629304,-0.05,-0.0512708494752586,-0.0627084947525861,-0.1643764527732748,-0.1758140980506023,-0.1770849475258609,-0.1066855773603325,-0.05,-0.0511337115472066,-0.0613371154720665,-0.1520340392485985,-0.1622374431734584,-0.163371154720665,-102674.99109027623,both,convenience_sampling_urban_based
92,IDS_top10_urban_400_points_probabilistic_seed_1.pkl,400,-0.1253409295692272,-0.05,-0.0515068185913845,-0.0650681859138454,-0.1856136732246091,-0.1991750405470699,-0.2006818591384545,-0.1022391437739268,-0.05,-0.0510447828754785,-0.0604478287547853,-0.1440304587930683,-0.1534335046723751,-0.1544782875478537,-103308.32694480655,both,convenience_sampling_urban_based
93,IDS_top10_urban_400_points_probabilistic_seed_1213.pkl,400,-0.1148017358015708,-0.05,-0.0512960347160314,-0.0629603471603141,-0.1666431244428275,-0.1783074368871103,-0.1796034716031417,-0.1069596037021392,-0.05,-0.0511391920740427,-0.0613919207404278,-0.1525272866638507,-0.1627800153302357,-0.1639192074042785,-104786.61677054406,both,convenience_sampling_urban_based
94,IDS_top10_urban_400_points_probabilistic_seed_123.pkl,400,-0.1182319142734438,-0.05,-0.0513646382854688,-0.0636463828546887,-0.1728174456921989,-0.1850991902614188,-0.1864638285468877,-0.1080416438016515,-0.05,-0.051160832876033,-0.0616083287603303,-0.1544749588429727,-0.16492245472727,-0.166083287603303,-102850.7099132323,both,convenience_sampling_urban_based
95,IDS_top10_urban_400_points_probabilistic_seed_1234.pkl,400,-0.1142941148360197,-0.05,-0.0512858822967204,-0.0628588229672039,-0.1657294067048356,-0.1773023473753192,-0.1785882296720395,-0.1081244558206808,-0.05,-0.0511624891164136,-0.0616248911641361,-0.1546240204772255,-0.1650864225249481,-0.1662489116413616,-105045.64886049264,both,convenience_sampling_urban_based
96,IDS_top10_urban_400_points_probabilistic_seed_1415.pkl,400,-0.1105233061983628,-0.05,-0.0512104661239672,-0.0621046612396725,-0.1589419511570532,-0.1698361462727585,-0.1710466123967257,-0.1085686511420818,-0.05,-0.0511713730228416,-0.0617137302284163,-0.1554235720557473,-0.165965929261322,-0.1671373022841636,-104172.9181291842,both,convenience_sampling_urban_based
97,IDS_top10_urban_400_points_probabilistic_seed_42.pkl,400,-0.109826547126239,-0.05,-0.0511965309425247,-0.0619653094252478,-0.1576877848272303,-0.1684565633099533,-0.1696530942524781,-0.1070037700210778,-0.05,-0.0511400754004215,-0.0614007540042155,-0.1526067860379401,-0.1628674646417341,-0.1640075400421557,-104339.9892249787,both,convenience_sampling_urban_based
98,IDS_top10_urban_400_points_probabilistic_seed_456.pkl,400,-0.1186851266478483,-0.05,-0.0513737025329569,-0.0637370253295696,-0.173633227966127,-0.1859965507627397,-0.1873702532956966,-0.1040734992059905,-0.05,-0.0510814699841198,-0.0608146998411981,-0.1473322985707829,-0.1570655284278612,-0.158146998411981,-103221.76902840374,both,convenience_sampling_urban_based
99,IDS_top10_urban_400_points_probabilistic_seed_5678.pkl,400,-0.1089980837021041,-0.05,-0.051179961674042,-0.0617996167404208,-0.1561965506637874,-0.1668162057301661,-0.1679961674042082,-0.1025421796625122,-0.05,-0.0510508435932502,-0.0605084359325024,-0.144575923392522,-0.1540335157317741,-0.1550843593250244,-103353.98377964736,both,convenience_sampling_urban_based
100,IDS_top10_urban_400_points_probabilistic_seed_789.pkl,400,-0.112098336873433,-0.05,-0.0512419667374686,-0.0624196673746866,-0.1617770063721794,-0.1729547070093973,-0.1741966737468659,-0.110310752003053,-0.05,-0.051206215040061,-0.0620621504006106,-0.1585593536054954,-0.1694152889660449,-0.170621504006106,-104628.15316597464,both,convenience_sampling_urban_based
101,IDS_top10_urban_400_points_probabilistic_seed_9101.pkl,400,-0.1135424737629304,-0.05,-0.0512708494752586,-0.0627084947525861,-0.1643764527732748,-0.1758140980506023,-0.1770849475258609,-0.1066855773603325,-0.05,-0.0511337115472066,-0.0613371154720665,-0.1520340392485985,-0.1622374431734584,-0.163371154720665,-102674.99109027623,both,convenience_sampling_urban_based
102,IDS_top10_urban_500_points_probabilistic_500_size_seed_1.pkl,500,-0.1058580010219435,-0.0447213595499957,-0.0459440923794347,-0.0569486878443853,-0.1547673141995017,-0.1657719096644523,-0.1669946424938913,-0.0908457520522393,-0.0447213595499957,-0.0456438474000406,-0.0539462380504445,-0.1277452660540342,-0.136047656704438,-0.1369701445544829,-174489.99735085966,both,convenience_sampling_urban_based
103,IDS_top10_urban_500_points_probabilistic_500_size_seed_1213.pkl,500,-0.101003221458074,-0.0447213595499957,-0.0458469967881573,-0.0559777319316114,-0.1460287109845366,-0.1561594461279907,-0.1572850833661523,-0.0946808300364918,-0.0447213595499957,-0.0457205489597257,-0.054713253647295,-0.1346484064256887,-0.143641111113258,-0.1446403005229879,-175641.54821513887,both,convenience_sampling_urban_based
104,IDS_top10_urban_500_points_probabilistic_500_size_seed_123.pkl,500,-0.1035947423805533,-0.0447213595499957,-0.0458988272066069,-0.0564960361161073,-0.1506934486449993,-0.1612906575544997,-0.1624681252111109,-0.0949104681162631,-0.0447213595499957,-0.0457251417213211,-0.0547591812632492,-0.1350617549692769,-0.144095794511205,-0.1450995766825303,-173237.5142802477,both,convenience_sampling_urban_based
105,IDS_top10_urban_500_points_probabilistic_500_size_seed_1234.pkl,500,-0.1029779678617774,-0.0447213595499957,-0.0458864917162314,-0.0563726812123521,-0.1495832545112027,-0.1600694440073234,-0.1612345761735591,-0.0964368305183072,-0.0447213595499957,-0.045755668969362,-0.055064453743658,-0.1378092072929563,-0.1471179920672524,-0.1481523014866186,-176772.31545131208,both,convenience_sampling_urban_based
106,IDS_top10_urban_500_points_probabilistic_500_size_seed_1415.pkl,500,-0.099697681312399,-0.0447213595499957,-0.0458208859852438,-0.0557166239024764,-0.1436787387223217,-0.1535744766395543,-0.1546740030748023,-0.096711505244974,-0.0447213595499957,-0.0457611624638953,-0.0551193886889914,-0.1383036218009566,-0.1476618480260527,-0.1487016509399522,-175893.89412282707,both,convenience_sampling_urban_based
107,IDS_top10_urban_500_points_probabilistic_500_size_seed_42.pkl,500,-0.0968843302206382,-0.0447213595499957,-0.0457646189634086,-0.0551539536841242,-0.1386147067571521,-0.1480040414778677,-0.1490473008912806,-0.0938464893727757,-0.0447213595499957,-0.0457038621464513,-0.0545463855145517,-0.1331465932309996,-0.1419891165991,-0.1429716191955556,-175066.78308500643,both,convenience_sampling_urban_based
108,IDS_top10_urban_500_points_probabilistic_500_size_seed_456.pkl,500,-0.1048311497724442,-0.0447213595499957,-0.0459235553544447,-0.0567433175944854,-0.152918981950403,-0.1637387441904437,-0.1649409399948927,-0.0933675925231004,-0.0447213595499957,-0.0456942842094578,-0.0544506061446167,-0.1322845789015841,-0.141040900836743,-0.1420138254962051,-174049.4454751492,both,convenience_sampling_urban_based
109,IDS_top10_urban_500_points_probabilistic_500_size_seed_5678.pkl,500,-0.0971018393116234,-0.0447213595499957,-0.0457689691452283,-0.0551974555023213,-0.1390062231209256,-0.1484347094780186,-0.1494823190732511,-0.0927469045986089,-0.0447213595499957,-0.045681870450968,-0.0543264685597184,-0.1311673406374995,-0.1398119387462499,-0.1407724496472221,-173819.97086637022,both,convenience_sampling_urban_based
110,IDS_top10_urban_500_points_probabilistic_500_size_seed_789.pkl,500,-0.1008118374904938,-0.0447213595499957,-0.0458431691088057,-0.0559394551380954,-0.1456842198428923,-0.1557805058721819,-0.1569023154309919,-0.0961969349129577,-0.0447213595499957,-0.045750871057255,-0.0550164746225881,-0.1373773952033272,-0.1466429987686604,-0.1476725102759196,-175947.36172585486,both,convenience_sampling_urban_based
111,IDS_top10_urban_500_points_probabilistic_500_size_seed_9101.pkl,500,-0.1025420409967474,-0.0447213595499957,-0.0458777731789308,-0.0562854958393461,-0.1487985861541488,-0.1592063088145641,-0.1603627224434991,-0.0947871555433257,-0.0447213595499957,-0.0457226754698623,-0.0547345187486617,-0.1348397923379897,-0.1438516356167891,-0.1448529515366557,-173288.98115666508,both,convenience_sampling_urban_based
112,IDS_top10_urban_500_points_probabilistic_seed_1.pkl,500,-0.1058580010219435,-0.0447213595499957,-0.0459440923794347,-0.0569486878443853,-0.1547673141995017,-0.1657719096644523,-0.1669946424938913,-0.0908457520522393,-0.0447213595499957,-0.0456438474000406,-0.0539462380504445,-0.1277452660540342,-0.136047656704438,-0.1369701445544829,-174489.99735085966,both,convenience_sampling_urban_based
113,IDS_top10_urban_500_points_probabilistic_seed_1213.pkl,500,-0.101003221458074,-0.0447213595499957,-0.0458469967881573,-0.0559777319316114,-0.1460287109845366,-0.1561594461279907,-0.1572850833661523,-0.0946808300364918,-0.0447213595499957,-0.0457205489597257,-0.054713253647295,-0.1346484064256887,-0.143641111113258,-0.1446403005229879,-175641.54821513887,both,convenience_sampling_urban_based
