initial_set,sampling_type,diversity,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_1
random_sample_200_points_seed_789.pkl,random_sampling,-33140.74103228429,200,-0.1349507163720462,-0.0707106781186547,-0.0708391581951615,-0.0719954788837225,-0.083558685769333,-0.1991907546254376,-0.08536920886861,-0.0707106781186547,-0.0707399951801546,-0.0710038487336538,-0.0736423842686458,-0.1000277396185653,-0.135134629791271,-0.0707106781186547,-0.0708395260219999,-0.071999157152107,-0.083595468453178,-0.1995585814638873,-24.202616399711484,-0.0707106781186547,-0.1189744895618404,-0.5533487925505113,-4.897091822437221,-48.3345221213043
random_sample_200_points_seed_9101.pkl,random_sampling,-33482.95565889456,200,-0.1352472203804061,-0.0707106781186547,-0.0708397512031782,-0.0720014089638897,-0.083617986571005,-0.1997837626421574,-0.0854471087005536,-0.0707106781186547,-0.0707401509798185,-0.0710054067302927,-0.0736579642350345,-0.1001835392824525,-0.1365438730881186,-0.0707106781186547,-0.0708423445085936,-0.072027342018044,-0.0838773171125475,-0.2023770680575826,-209.7618522459086,-0.0707106781186547,-0.4900929612542347,-4.264533509474454,-42.00893899167664,-419.4529938136985
random_sample_300_points_seed_1.pkl,random_sampling,-74183.06251538063,300,-0.1099432306150869,-0.0577350269189625,-0.0578394433263548,-0.058779190992885,-0.0681766676581874,-0.1621514343112113,-0.0697117638105634,-0.0577350269189625,-0.0577589803927457,-0.0579745616567945,-0.0601303742972827,-0.0816885007021642,-0.109867016717785,-0.0577350269189625,-0.0578392908985602,-0.058777666714939,-0.068161424878727,-0.1619990065166074,-18.811888727086792,-0.0577350269189625,-0.0952433343192982,-0.4328181009223191,-3.808565766952528,-37.566042427254615
random_sample_300_points_seed_1213.pkl,random_sampling,-74597.7162975695,300,-0.109025058129913,-0.0577350269189625,-0.0578376069813844,-0.0587608275431815,-0.0679930331611526,-0.1603150893408634,-0.0696969455959631,-0.0577350269189625,-0.0577589507563165,-0.0579742652925025,-0.0601274106543626,-0.0816588642729637,-0.1098149921080231,-0.0577350269189625,-0.0578391868493406,-0.0587766262227437,-0.0681510199567747,-0.1618949572970837,-19.46023024739136,-0.0577350269189625,-0.0965400173599073,-0.4457849313284105,-3.938234071013443,-38.86272546786376
random_sample_300_points_seed_123.pkl,random_sampling,-74062.01118997003,300,-0.1099630796325033,-0.0577350269189625,-0.0578394830243896,-0.0587795879732333,-0.0681806374616707,-0.1621911323460442,-0.0697461186533707,-0.0577350269189625,-0.0577590491024313,-0.0579752487536507,-0.0601372452658442,-0.0817572103877789,-0.1107598412244157,-0.0577350269189625,-0.0578410765475734,-0.0587955232050716,-0.0683399897800532,-0.1637846555298689,-43.83702287812182,-0.0577350269189625,-0.1452936026213682,-0.9333207839430196,-8.813592597159534,-87.61631072932467
random_sample_300_points_seed_1234.pkl,random_sampling,-74341.8938572731,300,-0.109646024027645,-0.0577350269189625,-0.0578388489131799,-0.0587732468611362,-0.068117226340699,-0.1615570211363275,-0.0696853223066062,-0.0577350269189625,-0.0577589275097378,-0.0579740328267154,-0.0601250859964912,-0.0816356176942498,-0.110209198654313,-0.0577350269189625,-0.0578399752624332,-0.0587845103536695,-0.0682298612660326,-0.1626833703896635,-54.506619519317454,-0.0577350269189625,-0.1666327959037595,-1.1467127167669322,-10.94751192539866,-108.95550401171592
random_sample_300_points_seed_1415.pkl,random_sampling,-74997.16417917873,300,-0.109620455792912,-0.0577350269189625,-0.0578387977767104,-0.0587727354964415,-0.0681121126937524,-0.1615058846668614,-0.0696838526754905,-0.0577350269189625,-0.0577589245704756,-0.0579740034340931,-0.0601247920702681,-0.0816326784320185,-0.1100665860340887,-0.0577350269189625,-0.0578396900371928,-0.058781658101265,-0.0682013387419878,-0.1623981451492149,-54.60662544308066,-0.0577350269189625,-0.1668328077512859,-1.1487128352421967,-10.9675131101513,-109.15551585924234
random_sample_300_points_seed_42.pkl,random_sampling,-74170.22521296407,300,-0.1103741691064152,-0.0577350269189625,-0.0578403052033374,-0.0587878097627116,-0.0682628553564531,-0.163013311293868,-0.0696876133835302,-0.0577350269189625,-0.0577589320918917,-0.0579740786482539,-0.0601255442118761,-0.0816401998480979,-0.1107197804807443,-0.0577350269189625,-0.0578409964260861,-0.0587947219901982,-0.0683319776313189,-0.1637045340425262,-28.014943036471664,-0.0577350269189625,-0.1136494429380679,-0.6168791871100167,-5.649176628829503,-55.972151046024365
random_sample_300_points_seed_456.pkl,random_sampling,-73703.82729919518,300,-0.1091757929310544,-0.0577350269189625,-0.0578379084509867,-0.0587638422392044,-0.0680231801213809,-0.1606165589431463,-0.06969789363948,-0.0577350269189625,-0.0577589526524036,-0.0579742842533729,-0.060127600263066,-0.0816607603599975,-0.1101513623715474,-0.0577350269189625,-0.0578398595898677,-0.0587833536280142,-0.0682182940094795,-0.1625676978241322,-28.005724212597585,-0.0577350269189625,-0.1136310052903198,-0.6166948106325351,-5.647332864054685,-55.95371339827619
random_sample_300_points_seed_5678.pkl,random_sampling,-76088.81411588457,300,-0.1097943759200274,-0.0577350269189625,-0.0578391456169646,-0.0587762138989838,-0.0681468967191755,-0.1618537249210922,-0.0696876133835302,-0.0577350269189625,-0.0577589320918917,-0.0579740786482539,-0.0601255442118761,-0.0816401998480979,-0.1104892672272508,-0.0577350269189625,-0.0578405353995791,-0.0587901117251283,-0.0682858749806202,-0.1632435075355391,-64.5370181673047,-0.0577350269189625,-0.186693593199734,-1.3473206897266772,-12.95359165499611,-129.0163013076904
random_sample_300_points_seed_789.pkl,random_sampling,-74478.34989917543,300,-0.1098274934833266,-0.0577350269189625,-0.0578392118520912,-0.0587768762502498,-0.0681535202318353,-0.1619199600476907,-0.0696881522439925,-0.0577350269189625,-0.0577589331696126,-0.0579740894254631,-0.0601256519839685,-0.0816412775690224,-0.1099943552862528,-0.0577350269189625,-0.0578395455756971,-0.0587802134863083,-0.0681868925924206,-0.162253683653543,-24.147324656545067,-0.0577350269189625,-0.1059142061782147,-0.5395268195114845,-4.875652952844183,-48.23691428617116
random_sample_300_points_seed_9101.pkl,random_sampling,-75673.55911985303,300,-0.1097349465082022,-0.0577350269189625,-0.057839026758141,-0.0587750253107473,-0.0681350108368105,-0.1617348660974418,-0.0696915953988594,-0.0577350269189625,-0.0577589400559223,-0.0579741582885605,-0.0601263406149419,-0.0816481638787562,-0.1098327958004546,-0.0577350269189625,-0.0578392224567255,-0.0587769822965924,-0.0681545806952609,-0.1619305646819466,-16.237530071611303,-0.0577350269189625,-0.0900946170083472,-0.3813309278128093,-3.293694035857431,-32.417325116303644
random_sample_400_points_seed_1.pkl,random_sampling,-132377.17249049348,400,-0.0948214907944375,-0.05,-0.0500896429815888,-0.0508964298158887,-0.0589642981588875,-0.139642981588875,-0.0603761120681636,-0.05,-0.0500207522241363,-0.0502075222413632,-0.0520752224136327,-0.0707522241363272,-0.0949871398499318,-0.05,-0.0500899742796998,-0.0508997427969986,-0.0589974279699863,-0.1399742796998637,-7.647015172942626,-0.05,-0.0651940303458852,-0.2019403034588525,-1.5694030345885253,-15.244030345885252
random_sample_400_points_seed_1213.pkl,random_sampling,-133083.3781042035,400,-0.0944787706339271,-0.05,-0.0500889575412678,-0.0508895754126785,-0.0588957541267854,-0.1389575412678543,-0.060382603623551,-0.05,-0.0500207652072471,-0.050207652072471,-0.0520765207247102,-0.070765207247102,-0.0951343512199981,-0.05,-0.0500902687024399,-0.0509026870243999,-0.0590268702439996,-0.1402687024399964,-2.9571218127745813,-0.05,-0.0558142436255491,-0.1081424362554916,-0.6314243625549164,-5.864243625549164
random_sample_400_points_seed_123.pkl,random_sampling,-131913.62235172937,400,-0.0951313534071749,-0.05,-0.0500902627068143,-0.0509026270681435,-0.059026270681435,-0.1402627068143499,-0.0603678145597346,-0.05,-0.0500207356291194,-0.0502073562911946,-0.0520735629119469,-0.0707356291194692,-0.0954441524116636,-0.05,-0.0500908883048233,-0.0509088830482332,-0.0590888304823327,-0.1408883048233273,-22.18338590477588,-0.05,-0.0942667718095517,-0.4926677180955174,-4.476677180955175,-44.31677180955175
random_sample_400_points_seed_1234.pkl,random_sampling,-132510.98652102897,400,-0.0944820588391399,-0.05,-0.0500889641176782,-0.0508896411767828,-0.0588964117678279,-0.1389641176782798,-0.0603568604776727,-0.05,-0.0500207137209553,-0.0502071372095534,-0.0520713720955345,-0.0707137209553455,-0.0952793420289309,-0.05,-0.0500905586840578,-0.0509055868405786,-0.0590558684057861,-0.1405586840578618,-26.87498550304356,-0.05,-0.1036499710060871,-0.5864997100608711,-5.41499710060871,-53.69997100608711
random_sample_400_points_seed_1415.pkl,random_sampling,-133869.766700917,400,-0.0949360096889525,-0.05,-0.0500898720193779,-0.050898720193779,-0.0589872019377905,-0.1398720193779051,-0.0603537189289356,-0.05,-0.0500207074378578,-0.0502070743785787,-0.0520707437857871,-0.0707074378578712,-0.0951289043592161,-0.05,-0.0500902578087184,-0.0509025780871843,-0.0590257808718432,-0.1402578087184322,-5.072494656285068,-0.05,-0.0600449893125701,-0.1504498931257013,-1.0544989312570137,-10.094989312570137
random_sample_400_points_seed_42.pkl,random_sampling,-133062.65357440064,400,-0.0952484344161893,-0.05,-0.0500904968688323,-0.0509049686883237,-0.0590496868832378,-0.1404968688323787,-0.0603897700941571,-0.05,-0.0500207795401883,-0.0502077954018831,-0.0520779540188314,-0.0707795401883143,-0.0956493268327035,-0.05,-0.0500912986536654,-0.050912986536654,-0.0591298653665407,-0.141298653665407,-5.075274873528038,-0.05,-0.060050549747056,-0.1505054974705607,-1.0550549747056075,-10.100549747056078
random_sample_400_points_seed_456.pkl,random_sampling,-131903.26917699823,400,-0.0943772834736831,-0.05,-0.0500887545669473,-0.0508875456694736,-0.0588754566947366,-0.1387545669473663,-0.0603482874996314,-0.05,-0.0500206965749992,-0.0502069657499926,-0.0520696574999262,-0.0706965749992628,-0.0954805332324365,-0.05,-0.0500909610664648,-0.0509096106646487,-0.0590961066464873,-0.1409610664648731,-5.069359467940182,-0.05,-0.0600387189358803,-0.1503871893588036,-1.053871893588037,-10.088718935880364
random_sample_400_points_seed_5678.pkl,random_sampling,-134722.6336524422,400,-0.0948455794291402,-0.05,-0.0500896911588582,-0.0508969115885828,-0.058969115885828,-0.1396911588582804,-0.0603537189289356,-0.05,-0.0500207074378578,-0.0502070743785787,-0.0520707437857871,-0.0707074378578712,-0.0953183115800374,-0.05,-0.05009063662316,-0.0509063662316007,-0.0590636623160075,-0.1406366231600749,-34.145862674039165,-0.05,-0.1181917253480783,-0.7319172534807835,-6.869172534807834,-68.24172534807835
random_sample_400_points_seed_789.pkl,random_sampling,-132707.04658257315,400,-0.0949828967000303,-0.05,-0.0500899657934,-0.0508996579340006,-0.058996579340006,-0.1399657934000606,-0.0603525069491358,-0.05,-0.0500207050138982,-0.0502070501389827,-0.0520705013898271,-0.0707050138982716,-0.0951540647598462,-0.05,-0.0500903081295196,-0.0509030812951969,-0.0590308129519692,-0.1403081295196925,-24.113138973400293,-0.05,-0.0981262779468005,-0.5312627794680058,-4.862627794680058,-48.17627794680058
random_sample_400_points_seed_9101.pkl,random_sampling,-133105.77576937625,400,-0.0949323961527739,-0.05,-0.0500898647923055,-0.0508986479230554,-0.0589864792305547,-0.1398647923055478,-0.0603503375395403,-0.05,-0.050020700675079,-0.0502070067507908,-0.052070067507908,-0.0707006750790806,-0.0951128639362137,-0.05,-0.0500902257278724,-0.0509022572787242,-0.0590225727872427,-0.1402257278724275,-16.2016865858542,-0.05,-0.0823033731717084,-0.373033731717084,-3.28033731717084,-32.353373171708405
random_sample_500_points_seed_1.pkl,random_sampling,-207768.32441303827,500,-0.08460091448276,-0.0447213595499957,-0.0448011186598613,-0.045518950648651,-0.0526972705365486,-0.1244804694155242,-0.0540198161699652,-0.0447213595499957,-0.0447399564632357,-0.0449073286823951,-0.0465810508739896,-0.0633182727899346,-0.0850042456967352,-0.0447213595499957,-0.0448019253222892,-0.0455270172729305,-0.0527779367793436,-0.1252871318434747,-5.051483299045884,-0.0447213595499957,-0.0547348834289875,-0.1448565983399135,-1.046073747449173,-10.058245238541769
random_sample_500_points_seed_1213.pkl,random_sampling,-208572.34551767955,500,-0.0845412632433855,-0.0447213595499957,-0.0448009993573825,-0.0455177576238635,-0.0526853402886737,-0.1243611669367753,-0.0539861081705437,-0.0447213595499957,-0.0447398890472368,-0.0449066545224067,-0.0465743092741053,-0.0632508567910916,-0.085166786689272,-0.0447213595499957,-0.0448022504042743,-0.0455302680927813,-0.052810444977851,-0.1256122138285482,-2.9344842666572526,-0.0447213595499957,-0.0505008853642103,-0.1025166176921409,-0.6226739409714471,-5.824247173764511
random_sample_500_points_seed_123.pkl,random_sampling,-206020.26815792863,500,-0.0849555377442278,-0.0447213595499957,-0.0448018279063842,-0.0455260431138804,-0.0527681951888421,-0.1251897159384598,-0.0540038764554876,-0.0447213595499957,-0.0447399245838067,-0.0449070098881056,-0.0465778629310941,-0.0632863933609795,-0.0855300444483942,-0.0447213595499957,-0.0448029769197925,-0.0455375332479637,-0.0528830965296754,-0.1263387293467926,-19.586706166066524,-0.0447213595499957,-0.0838053291630288,-0.4355610556803264,-3.9531183208533016,-39.12869097258305
random_sample_500_points_seed_1234.pkl,random_sampling,-206676.406281426,500,-0.0847356944674611,-0.0447213595499957,-0.0448013882198307,-0.0455216462483451,-0.0527242265334888,-0.1247500293849264,-0.0539796879119024,-0.0447213595499957,-0.0447398762067196,-0.0449065261172339,-0.0465730252223771,-0.0632380162738091,-0.0851370205591397,-0.0447213595499957,-0.044802190872014,-0.0455296727701786,-0.0528044917518245,-0.1255526815682836,-26.853499777767524,-0.0447213595499957,-0.0983389163864308,-0.5808969279143463,-5.406477043193502,-53.66227819598505
random_sample_500_points_seed_1415.pkl,random_sampling,-208412.5007281,500,-0.0847895956489418,-0.0447213595499957,-0.0448014960221936,-0.0455227242719747,-0.0527350067697849,-0.1248578317478878,-0.0539813824600496,-0.0447213595499957,-0.0447398795958159,-0.0449065600081968,-0.0465733641320065,-0.0632414053701035,-0.0851571576999771,-0.0447213595499957,-0.0448022311462957,-0.0455300755129954,-0.052808519179992,-0.1255929558499584,-5.0514010360858,-0.0447213595499957,-0.0547347189030674,-0.1448549530807119,-1.0460572948571565,-10.058080712621605
random_sample_500_points_seed_42.pkl,random_sampling,-208330.9192667748,500,-0.0850354518925957,-0.0447213595499957,-0.0448019877346809,-0.0455276413968477,-0.0527841780185157,-0.1253495442351956,-0.0540042864789695,-0.0447213595499957,-0.0447399254038537,-0.0449070180885752,-0.0465779449357905,-0.0632872134079433,-0.085291511111897,-0.0447213595499957,-0.0448024998531195,-0.0455327625812338,-0.052835389862376,-0.1258616626737982,-0.3595951462105231,-0.0447213595499957,-0.0453511071233168,-0.0510188352832063,-0.1076961168821012,-0.6744689328710503
random_sample_500_points_seed_456.pkl,random_sampling,-205960.0755133624,500,-0.0844769292507952,-0.0447213595499957,-0.0448008706893973,-0.0455164709440117,-0.0526724734901556,-0.1242324989515947,-0.0539836216630719,-0.0447213595499957,-0.0447398840742219,-0.0449066047922573,-0.046573811972611,-0.0632458837761481,-0.0851179799276662,-0.0447213595499957,-0.0448021527907511,-0.0455292919575492,-0.0528006836255298,-0.1255146003053366,-5.047963988741564,-0.0447213595499957,-0.0547278448083789,-0.1447862121338271,-1.045369885388309,-10.05120661793313
random_sample_500_points_seed_5678.pkl,random_sampling,-209415.9302427912,500,-0.0846903985347309,-0.0447213595499957,-0.0448012976279652,-0.0455207403296905,-0.0527151673469428,-0.124659437519466,-0.0539774879353422,-0.0447213595499957,-0.0447398718067664,-0.0449064821177027,-0.046572585227065,-0.0632336163206886,-0.0850519909326986,-0.0447213595499957,-0.0448020208127612,-0.0455279721776498,-0.0527874858265363,-0.1253826223154014,-7.628604388794909,-0.0447213595499957,-0.0598891256084856,-0.196399020134894,-1.5614979653989782,-15.212487418039824
random_sample_500_points_seed_789.pkl,random_sampling,-206193.67422787796,500,-0.0848357589531416,-0.0447213595499957,-0.044801588348802,-0.0455236475380587,-0.0527442394306249,-0.1249501583562874,-0.0539834563766816,-0.0447213595499957,-0.0447398837436491,-0.0449066014865295,-0.0465737789153329,-0.0632455532033675,-0.0850712686102205,-0.0447213595499957,-0.0448020593681162,-0.0455283577312002,-0.0527913413620407,-0.1254211776704454,-7.624118253190041,-0.0447213595499957,-0.0598801533372758,-0.1963092974227966,-1.5606007382780045,-15.203515146830084
random_sample_500_points_seed_9101.pkl,random_sampling,-209111.64114953528,500,-0.0846111851987669,-0.0447213595499957,-0.0448011392012933,-0.0455191560629712,-0.05269932467975,-0.124501010847538,-0.0539836216630719,-0.0447213595499957,-0.0447398840742219,-0.0449066047922573,-0.046573811972611,-0.0632458837761481,-0.0853403048993089,-0.0447213595499957,-0.0448025974406944,-0.045533738456982,-0.0528451486198584,-0.1259592502486221,-5.04853583696013,-0.0447213595499957,-0.054728988504816,-0.1447976490981984,-1.045484255032022,-10.052350314370262
random_sample_600_points_seed_1.pkl,random_sampling,-297972.2672040143,600,-0.0773178548985715,-0.0408248290463863,-0.0408978150980906,-0.04155468956343,-0.0481234342168233,-0.1138108807507567,-0.0492936609189243,-0.0408248290463863,-0.0408417667101313,-0.040994205683837,-0.0425185954208939,-0.0577624927914623,-0.0779444699698396,-0.0408248290463863,-0.0408990683282332,-0.0415672218648553,-0.0482487572310769,-0.1150641108932929,-0.3430893236390174,-0.0408248290463863,-0.0414293580355715,-0.0468701189382389,-0.1012777279649125,-0.6453538182316487
