sampled_path,sampling_type,diversity
sample_state_combined_county_id_10ppc_100_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,5352552.39630034
sample_state_combined_county_id_10ppc_800_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48037597.39220317
sample_state_combined_county_id_10ppc_800_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48597471.26872412
sample_state_combined_county_id_5ppc_1100_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,55131664.37190203
sample_state_combined_county_id_10ppc_400_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,23207767.303228043
sample_state_combined_county_id_5ppc_400_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,24146347.378774133
sample_state_combined_county_id_5ppc_500_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,30686617.410292353
sample_state_combined_county_id_5ppc_900_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48349617.04194098
sample_state_combined_county_id_5ppc_300_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,17898262.684781358
sample_state_combined_county_id_10ppc_150_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,7552536.026752755
sample_state_combined_county_id_10ppc_1100_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,66676447.93183641
sample_state_combined_county_id_10ppc_500_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,29441974.912357546
sample_state_combined_county_id_5ppc_200_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,11946841.390404057
sample_state_combined_county_id_5ppc_600_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,36590777.61135669
sample_state_combined_county_id_5ppc_600_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,36590010.594037995
sample_state_combined_county_id_5ppc_900_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48352484.38565656
sample_state_combined_county_id_10ppc_300_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,17460544.738964822
sample_state_combined_county_id_10ppc_800_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48291974.00080772
sample_state_combined_county_id_10ppc_200_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,10692795.285725523
sample_state_combined_county_id_10ppc_500_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,29444937.86926753
sample_state_combined_county_id_5ppc_800_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,44642206.940179355
sample_state_combined_county_id_10ppc_400_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,23209159.03152107
sample_state_combined_county_id_5ppc_700_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,41552056.55356523
sample_state_combined_county_id_10ppc_1100_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,66438377.33487808
sample_state_combined_county_id_10ppc_1100_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,66486926.16602896
sample_state_combined_county_id_10ppc_300_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,16958050.87940952
sample_state_combined_county_id_10ppc_1100_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,66920881.59811542
sample_state_combined_county_id_5ppc_900_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48350865.36339714
sample_state_combined_county_id_5ppc_200_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,11947798.698292922
sample_state_combined_county_id_5ppc_300_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,17897795.46606253
sample_state_combined_county_id_5ppc_1000_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,51743996.942839034
sample_state_combined_county_id_10ppc_700_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,41857953.04187659
sample_state_combined_county_id_5ppc_300_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,17897129.234197482
sample_state_combined_county_id_10ppc_400_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,23711459.059460633
sample_state_combined_county_id_5ppc_600_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,36588319.377531305
sample_state_combined_county_id_10ppc_900_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,54454717.13454652
sample_state_combined_county_id_5ppc_1000_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,51746217.39799731
sample_state_combined_county_id_10ppc_1000_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,60302943.64890666
sample_state_combined_county_id_5ppc_900_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48161698.66005227
sample_state_combined_county_id_5ppc_200_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,11947087.760447275
sample_state_combined_county_id_10ppc_1100_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,66488968.46845006
sample_state_combined_county_id_5ppc_600_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,36589559.4839454
sample_state_combined_county_id_10ppc_400_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,24022594.347861614
sample_state_combined_county_id_10ppc_1100_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,66865987.84838894
sample_state_combined_county_id_10ppc_500_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,29943202.793539107
sample_state_combined_county_id_10ppc_900_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,54767917.73423638
sample_state_combined_county_id_5ppc_1100_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,55134015.457922034
sample_state_combined_county_id_5ppc_300_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,17897168.654390097
sample_state_combined_county_id_5ppc_500_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,30686531.64193539
sample_state_combined_county_id_5ppc_200_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,11947516.779654097
sample_state_combined_county_id_10ppc_600_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,35658119.72783776
sample_state_combined_county_id_5ppc_100_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,5666729.540899366
sample_state_combined_county_id_5ppc_800_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,44640927.06351971
sample_state_combined_county_id_5ppc_700_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,41551673.78787451
sample_state_combined_county_id_10ppc_700_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,42173311.19630235
sample_state_combined_county_id_5ppc_1000_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,51741282.69498085
sample_state_combined_county_id_5ppc_1000_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,51742056.01326813
sample_state_combined_county_id_5ppc_400_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,24145253.8663281
sample_state_combined_county_id_5ppc_300_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,17897615.77697526
sample_state_combined_county_id_5ppc_700_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,41554673.02172461
sample_state_combined_county_id_10ppc_100_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,5666550.495644897
sample_state_combined_county_id_10ppc_200_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,11068188.549279632
sample_state_combined_county_id_5ppc_200_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,11947059.79933628
sample_state_combined_county_id_10ppc_600_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,35659629.42067778
sample_state_combined_county_id_5ppc_400_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,24147107.959344592
sample_state_combined_county_id_10ppc_800_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48294858.17522865
sample_state_combined_county_id_10ppc_700_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,41855994.535250776
sample_state_combined_county_id_10ppc_100_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,5666691.764611572
sample_state_combined_county_id_5ppc_1100_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,55252924.01610169
sample_state_combined_county_id_10ppc_600_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,36158759.89805613
sample_state_combined_county_id_10ppc_150_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,7552407.794395626
sample_state_combined_county_id_5ppc_100_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,5666494.115211219
sample_state_combined_county_id_10ppc_900_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,54208863.15713219
sample_state_combined_county_id_10ppc_800_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48225764.78439679
sample_state_combined_county_id_10ppc_1000_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,61403332.85546981
sample_state_combined_county_id_5ppc_100_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,5666656.937151223
sample_state_combined_county_id_10ppc_600_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,35661430.97090605
sample_state_combined_county_id_10ppc_100_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,5666823.02027753
sample_state_combined_county_id_5ppc_1000_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,51743865.26389306
sample_state_combined_county_id_5ppc_400_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,24147000.091148894
sample_state_combined_county_id_10ppc_400_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,23209279.28678956
sample_state_combined_county_id_10ppc_300_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,16958834.0525247
sample_state_combined_county_id_10ppc_500_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,29818280.31763409
sample_state_combined_county_id_10ppc_400_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,24019308.35343505
sample_state_combined_county_id_5ppc_1100_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,55128030.50214905
sample_state_combined_county_id_10ppc_800_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48040650.1730034
sample_state_combined_county_id_10ppc_500_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,30004449.645813398
sample_state_combined_county_id_10ppc_1000_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,60354645.43470998
sample_state_combined_county_id_10ppc_800_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48232979.83488694
sample_state_combined_county_id_10ppc_1000_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,60791412.91013339
sample_state_combined_county_id_5ppc_150_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,9123146.199509349
sample_state_combined_county_id_5ppc_150_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,9122691.600700703
sample_state_combined_county_id_5ppc_150_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,9123035.59311166
sample_state_combined_county_id_10ppc_150_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,7552490.722596526
sample_state_combined_county_id_5ppc_900_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48348272.62221601
sample_state_combined_county_id_5ppc_400_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,24146074.83014929
sample_state_combined_county_id_5ppc_150_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,9123149.386830296
sample_state_combined_county_id_5ppc_1000_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,51743784.309298985
sample_state_combined_county_id_5ppc_800_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,44640830.20412166
sample_state_combined_county_id_10ppc_800_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,48537784.075616464
sample_state_combined_county_id_5ppc_700_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,41547633.561355226
sample_state_combined_county_id_10ppc_150_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,7552507.253620118
sample_state_combined_county_id_5ppc_200_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,11946681.387620877
sample_state_combined_county_id_5ppc_500_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,30688224.154892933
sample_state_combined_county_id_5ppc_400_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,24144755.145783853
sample_state_combined_county_id_5ppc_300_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,17898704.656797335
sample_state_combined_county_id_5ppc_400_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,24144211.127215233
sample_state_combined_county_id_10ppc_1100_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,66987385.418929264
sample_state_combined_county_id_5ppc_1100_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,55128684.119437605
sample_state_combined_county_id_10ppc_100_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,5666361.02585575
sample_state_combined_county_id_5ppc_1000_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,51744426.887104064
sample_state_combined_county_id_5ppc_700_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,41546717.00253566
sample_state_combined_county_id_10ppc_300_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,16959601.225899354
sample_state_combined_county_id_5ppc_500_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,30688118.044637095
sample_state_combined_county_id_10ppc_150_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,7552252.25893563
sample_state_combined_county_id_10ppc_200_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,11006713.311294967
sample_state_combined_county_id_10ppc_600_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,35974658.17577486
sample_state_combined_county_id_10ppc_300_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,16959199.468489796
sample_state_combined_county_id_5ppc_100_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,5666806.572967172
sample_state_combined_county_id_10ppc_150_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,7552727.018513799
sample_state_combined_county_id_5ppc_500_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,30688404.822429013
sample_state_combined_county_id_10ppc_1100_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,66925804.030163914
sample_state_combined_county_id_5ppc_150_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,9122776.274134602
sample_state_combined_county_id_5ppc_1100_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,55130848.90764794
sample_state_combined_county_id_5ppc_700_size_seed_1213.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,41549733.167827524
sample_state_combined_county_id_10ppc_600_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,35843614.0527597
