initial_set,sampling_type,size,pop_risk_nlcd_0.5,pop_risk_nlcd_0,pop_risk_nlcd_0.001,pop_risk_nlcd_0.01,pop_risk_nlcd_0.1,pop_risk_nlcd_0.99,pop_risk_nlcd_1,pop_risk_image_clusters_2_0.5,pop_risk_image_clusters_2_0,pop_risk_image_clusters_2_0.001,pop_risk_image_clusters_2_0.01,pop_risk_image_clusters_2_0.1,pop_risk_image_clusters_2_0.99,pop_risk_image_clusters_2_1,pop_risk_image_clusters_8_0.5,pop_risk_image_clusters_8_0,pop_risk_image_clusters_8_0.001,pop_risk_image_clusters_8_0.01,pop_risk_image_clusters_8_0.1,pop_risk_image_clusters_8_0.99,pop_risk_image_clusters_8_1,pop_risk_states_0.5,pop_risk_states_0,pop_risk_states_0.001,pop_risk_states_0.01,pop_risk_states_0.1,pop_risk_states_0.99,pop_risk_states_1
sample_state_combined_county_id_10ppc_1000_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,976,-0.06348551201619489,-0.032009219983223994,-0.03207217256728993,-0.03263874582388341,-0.038304478389818174,-0.09433227820850636,-0.0949618040491658,-0.03865204370508143,-0.032009219983223994,-0.032022505630667705,-0.03214207645766114,-0.03333778472759548,-0.04516201095250171,-0.04529486742693886,-0.06476459697194656,-0.032009219983223994,-0.032074730737201435,-0.03266432752299844,-0.038560295380968515,-0.0968648664208947,-0.09751997396066915,-4304.391375921702,-0.032009219983223994,-8.640727953386662,-86.1191965540176,-860.9038825603269,-8522.663555289388,-8608.75074262342
sample_state_combined_county_id_10ppc_600_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,573,-0.08386538726227863,-0.04177559931443568,-0.04185977889033137,-0.04261739507339254,-0.050193556904004274,-0.1251133794511647,-0.12595517521012156,-0.05049079237866924,-0.04177559931443568,-0.04179302970056415,-0.04194990317572035,-0.043518637927282396,-0.05903168158161813,-0.0592059854429028,-0.08515481198935437,-0.04177559931443568,-0.04186235773978553,-0.042643183567934055,-0.05045144184941942,-0.12766644041077468,-0.12853402466427305,-4304.397732368298,-0.04177559931443568,-8.6504875128524,-86.12889473469409,-860.9129669531109,-8522.6665700019,-8608.753689137278
sample_state_combined_county_id_10ppc_500_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,470,-0.09310205151707075,-0.04612656040144425,-0.04622051138367551,-0.04706607022375678,-0.05552165862456956,-0.13913803281038473,-0.14007754263269726,-0.05567910519192454,-0.04612656040144425,-0.04614566549102521,-0.04631761129725385,-0.0480370693595403,-0.06504059908659521,-0.06523164998240483,-0.0918238988656965,-0.04612656040144425,-0.04621795507837276,-0.047040507170729294,-0.0552660280942947,-0.1366072905606637,-0.13752123732994875,-4304.400590312069,-0.04612656040144425,-8.654835487904778,-86.13321583543481,-860.917019310735,-8522.667964788705,-8608.755054063737
sample_state_combined_county_id_10ppc_400_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,370,-0.10514047870715693,-0.05198752449100364,-0.05209383039943595,-0.05305058357532671,-0.0626181153342343,-0.15723037383898714,-0.15829343292331022,-0.06275580858978821,-0.051987524491003634,-0.05200906105920121,-0.05220289017297933,-0.05414118131076055,-0.07330872700659709,-0.07352409268857278,-0.10674257320459993,-0.05198752449100365,-0.05209703458843083,-0.05308262546527556,-0.06293853423372289,-0.1604025209439243,-0.16149762191819622,-4304.404412492822,-0.05198752449100364,-8.660692374427663,-86.1390360238576,-860.922472518157,-8522.669788961784,-8608.756837461151
sample_state_combined_county_id_5ppc_500_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,490,-0.08971919675857053,-0.045175395145262566,-0.04526448274848918,-0.04606627117752873,-0.05408415546792416,-0.13337212233961232,-0.1342629983718785,-0.05452987470565386,-0.04517539514526256,-0.04519410410438334,-0.04536248473647039,-0.047046291057340824,-0.06369726467483733,-0.06388435426604516,-0.09073238507791977,-0.04517539514526257,-0.04526650912512788,-0.046086534943915715,-0.054286793131794006,-0.13537823521192383,-0.13628937501057697,-4304.399912088951,-0.045175395145262566,-8.653884868532872,-86.13227012902138,-860.9161227339063,-8522.66755404888,-8608.754648782755
sample_state_combined_county_id_5ppc_150_size_seed_9101.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,145,-0.1669145729151647,-0.08304547985373996,-0.08321321803986281,-0.08472286171496847,-0.09981929846602491,-0.24910628411536095,-0.25078366597658946,-0.10025311051140477,-0.08304547985373997,-0.08307989511505529,-0.08338963246689327,-0.08648700598527292,-0.11711658855591628,-0.11746074116906959,-0.16962846298643197,-0.08304547985373997,-0.08321864582000535,-0.08477713951639382,-0.10036207648027837,-0.2544797864564702,-0.25621144611912405,-4304.424509215475,-0.08304547985373997,-8.691728407324982,-86.16987475456615,-860.9513382269778,-8522.679143676383,-8608.765972951094
sample_state_combined_county_id_5ppc_1100_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,885,-0.06611687046984518,-0.033614632272640714,-0.033679636749035124,-0.0342646770365848,-0.04011507991208161,-0.09796906390310556,-0.09861910866704965,-0.04076093573964478,-0.033614632272640714,-0.03362892487957472,-0.033757558341980784,-0.035043892966041525,-0.047764313137308764,-0.04790723920664884,-0.06818765668543288,-0.033614632272640714,-0.0336837783214663,-0.03430609276089655,-0.04052923715519915,-0.1020692206099692,-0.10276068109822505,-4304.392340943014,-0.033614632272640714,-8.642332084894122,-86.12078915848745,-860.9053598944208,-8522.663892727538,-8608.751067253752
sample_state_combined_county_id_5ppc_1100_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,885,-0.06660608949837443,-0.033614632272640714,-0.033680615187092186,-0.034274461417155386,-0.04021292371778746,-0.09893771757959346,-0.09959754672410814,-0.04110447714615413,-0.033614632272640714,-0.03362961196238774,-0.03376442917011098,-0.035112601247343396,-0.048444525122197296,-0.048594322019667555,-0.07142086083068877,-0.033614632272640714,-0.03369024472975681,-0.03437075684380167,-0.04117587798425032,-0.10847096481757587,-0.10922708938873682,-4304.392340943014,-0.033614632272640714,-8.642332084894122,-86.12078915848745,-860.9053598944208,-8522.663892727538,-8608.751067253752
sample_state_combined_county_id_10ppc_500_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,470,-0.0926705248562005,-0.04612656040144425,-0.04621964833035376,-0.047057439690539375,-0.05543535329239551,-0.13828361002186165,-0.13921448931095676,-0.055869990944377966,-0.04612656040144425,-0.04614604726253012,-0.04632142901230292,-0.04807524651003099,-0.06541855287645301,-0.06561342148731168,-0.09317775933029915,-0.04612656040144425,-0.04622066279930197,-0.04706758438002134,-0.05553680018721524,-0.13928793428057695,-0.14022895825915405,-4304.400590312069,-0.04612656040144425,-8.654835487904778,-86.13321583543481,-860.917019310735,-8522.667964788705,-8608.755054063737
sample_state_combined_county_id_10ppc_900_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,878,-0.0685639134853214,-0.03374836535314135,-0.03381799644940571,-0.03444467631578495,-0.040711474979577354,-0.10268315065485781,-0.10337946161750142,-0.040781037659610206,-0.03374836535314135,-0.03376243069775428,-0.033889018799270726,-0.03515489981443512,-0.0476730565199497,-0.047813709966079074,-0.0681104472470196,-0.03374836535314135,-0.033817089516929105,-0.03443560699101891,-0.04062078173191701,-0.1017852875030203,-0.10247252914089787,-4304.392488084898,-0.03374836535314135,-8.642465844792232,-86.12092315974404,-860.905496309262,-8522.664053010052,-8608.751227804441
sample_state_combined_county_id_5ppc_700_size_seed_42.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,665,-0.07775582982265213,-0.038778336716474064,-0.03885629170268642,-0.03955788657859763,-0.04657383533770968,-0.11595377306670664,-0.1167333229288302,-0.0470609861917729,-0.038778336716474064,-0.038794902015424654,-0.03894398970598004,-0.04043486661153382,-0.055177982677565754,-0.05534363566707173,-0.08230622221233935,-0.03877833671647406,-0.03886539248746579,-0.03964889442639137,-0.04748391381564712,-0.12496354999828732,-0.12583410770820466,-4304.39571934168,-0.038778336716474064,-8.6474922187264,-86.12591715681575,-860.9101665377092,-8522.665521526545,-8608.752660346641
sample_state_combined_county_id_5ppc_200_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,190,-0.14513210081724442,-0.07254762501100115,-0.07269279396261365,-0.07399931452712602,-0.0870645201722498,-0.2162648871073628,-0.21771657662348767,-0.08798871094840274,-0.07254762501100116,-0.07257850718287595,-0.07285644672974918,-0.07563584219848146,-0.1031209751670563,-0.10342979688580434,-0.14626241347528393,-0.07254762501100116,-0.07269505458792971,-0.0740219207802868,-0.08729058270385773,-0.21850290617028104,-0.21997720193956669,-4304.417697430526,-0.07254762501100116,-8.68123792462203,-86.1594506211213,-860.9415775861139,-8522.675944239929,-8608.76284723604
sample_state_combined_county_id_10ppc_800_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,770,-0.07164680398598844,-0.036037498507822355,-0.03610871711877869,-0.036749684617385675,-0.04315935960345557,-0.10654392335459119,-0.10725610946415451,-0.04350829083573815,-0.036037498507822355,-0.03605244009247818,-0.03618691435438067,-0.03753165697340552,-0.05082966731709562,-0.050979083163653946,-0.07315999681205324,-0.036037498507822355,-0.03611174350443082,-0.036779948473906976,-0.04346199816866854,-0.1095400451501995,-0.11028249511628412,-4304.393991671335,-0.03603749850782236,-8.644753406853477,-86.12319658196435,-860.907628333073,-8522.664786760703,-8608.75194584416
sample_state_combined_county_id_5ppc_100_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,90,-0.21928762501631432,-0.10540925533894596,-0.1056370120783007,-0.10768682273249333,-0.12818492927441966,-0.33088842730013535,-0.33316599469368274,-0.12740876976430207,-0.10540925533894596,-0.10545325436779668,-0.10584924562745308,-0.10980915822401718,-0.14896829390115102,-0.14940828418965815,-0.22835046523825075,-0.10540925533894598,-0.10565513775874459,-0.10786807953693207,-0.12999749731880694,-0.3488328509395694,-0.35129167513755555,-4304.4389383404605,-0.10540925533894599,-8.714076313509189,-86.19207983704136,-860.9721150723632,-8522.68579684388,-8608.77246742558
sample_state_combined_county_id_5ppc_100_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,90,-0.21678488390096623,-0.10540925533894596,-0.10563200659607001,-0.10763676791018637,-0.12768438105135005,-0.32593299989174607,-0.3281605124629865,-0.1273209442043931,-0.10540925533894596,-0.10545307871667686,-0.1058474891162549,-0.10979159311203539,-0.14879439929253124,-0.1492326330698402,-0.23504189391255867,-0.10540925533894598,-0.1056685206160932,-0.10800190811041822,-0.1313357830536685,-0.3620818797146991,-0.3646745324861713,-4304.4389383404605,-0.10540925533894599,-8.714076313509189,-86.19207983704136,-860.9721150723632,-8522.68579684388,-8608.77246742558
sample_state_combined_county_id_5ppc_600_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,585,-0.08138869329244251,-0.041344911529736156,-0.04142499909326156,-0.042145787164990275,-0.04935366788227742,-0.12063159941989474,-0.12143247505514886,-0.05003115182012108,-0.041344911529736156,-0.04136228401031692,-0.04151863633554385,-0.04308215958781314,-0.058543667304698316,-0.058717392110506014,-0.08263168669424606,-0.041344911529736156,-0.04142748508006517,-0.04217064703302635,-0.049602266562638136,-0.12309272635546577,-0.12391846185875596,-4304.3974180783225,-0.041344911529736156,-8.650057057863318,-86.12846637486557,-860.912559544888,-8522.666369781778,-8608.753491245112
sample_state_combined_county_id_5ppc_800_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,715,-0.07384196783481636,-0.03739787960033829,-0.03747076777680724,-0.03812676136502784,-0.04468669724723391,-0.10955717430460485,-0.11028605606929442,-0.04516252905771487,-0.03739787960033829,-0.03741340889925304,-0.03755317258948582,-0.03895080949181361,-0.05277188552594392,-0.05292717851509145,-0.07538101246087804,-0.03739787960033829,-0.03747384586605937,-0.03815754225754908,-0.04499450617244624,-0.112604482664207,-0.11336414532141778,-4304.394793226262,-0.03739787960033829,-8.646112670293663,-86.12454578653357,-860.9088769489327,-8522.665040665992,-8608.752188572924
sample_state_combined_county_id_10ppc_150_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,118,-0.19797605218482617,-0.09205746178983235,-0.09226929897062233,-0.09417583359773221,-0.11324117986883112,-0.30177627077192015,-0.30389464257982,-0.1124823901779202,-0.09205746178983235,-0.0920983116466085,-0.09246596035759409,-0.09614244746744992,-0.1324988199982463,-0.13290731856600804,-0.21308721145215137,-0.09205746178983235,-0.09229952128915697,-0.09447805678307872,-0.11626341172229615,-0.33169636612122405,-0.3341169611144704,-4304.430956351629,-0.09205746178983235,-8.700735259569509,-86.17883543958659,-860.9598372397576,-8522.68307726367,-8608.769855241464
sample_state_combined_county_id_5ppc_200_size_seed_1234.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,190,-0.14737932821042438,-0.07254762501100115,-0.0726972884174,-0.07404425907498963,-0.08751396565088579,-0.22071439734585907,-0.22221103140984755,-0.08774809761745422,-0.07254762501100116,-0.07257802595621407,-0.07285163446313021,-0.07558771953229176,-0.10264456077177823,-0.1029485702239073,-0.15586501235088346,-0.07254762501100116,-0.07271425978568093,-0.07421397275779881,-0.08921110247897762,-0.23751605194396808,-0.23918239969076574,-4304.417697430526,-0.07254762501100116,-8.68123792462203,-86.1594506211213,-860.9415775861139,-8522.675944239929,-8608.76284723604
sample_state_combined_county_id_5ppc_600_size_seed_5678.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,585,-0.08232348576575045,-0.041344911529736156,-0.041426868678208176,-0.04216448301445644,-0.04954062637693901,-0.12248248851704448,-0.12330206000176475,-0.049910923283262784,-0.041344911529736156,-0.0413620435532432,-0.041516231764806684,-0.04305811388044148,-0.058305614801718884,-0.05847693503678941,-0.084489817200599,-0.041344911529736156,-0.041431201341077875,-0.04220780964315341,-0.049973892663908726,-0.1267718247580446,-0.12763472287146188,-4304.3974180783225,-0.041344911529736156,-8.650057057863318,-86.12846637486557,-860.912559544888,-8522.666369781778,-8608.753491245112
sample_state_combined_county_id_5ppc_800_size_seed_456.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,715,-0.07369230936343141,-0.03739787960033829,-0.03747046845986447,-0.03812376819560015,-0.04465676555295692,-0.10926085053126268,-0.10998673912652454,-0.04526934907502661,-0.03739787960033829,-0.037413622539287664,-0.03755530898983205,-0.03897217349527596,-0.052983389160221175,-0.05314081854971494,-0.07637601452854699,-0.03739787960033829,-0.03747583587019471,-0.038177442298902464,-0.04519350658598004,-0.11457458675819154,-0.1153541494567557,-4304.394793226262,-0.03739787960033829,-8.646112670293663,-86.12454578653357,-860.9088769489327,-8522.665040665992,-8608.752188572924
sample_state_combined_county_id_10ppc_1000_size_seed_1.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,973,-0.06375451872631407,-0.03205852818187507,-0.032121920162963946,-0.03269244799276385,-0.03839772629076288,-0.09481658945986428,-0.09545050927075308,-0.03876004892672064,-0.03205852818187507,-0.03207193122336476,-0.032192558596771975,-0.03339883233084419,-0.0453275392566693,-0.045461569671566206,-0.06641597303148852,-0.03205852818187507,-0.0321272430715743,-0.032745677078867344,-0.038930017151797766,-0.10008626898410969,-0.10077341788110196,-4304.391402911832,-0.03205852818187507,-8.640777216949175,-86.11924541585486,-860.9039274049119,-8522.663560407811,-8608.75074729548
sample_state_combined_county_id_5ppc_800_size_seed_789.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,715,-0.07334695933855741,-0.03739787960033829,-0.03746977775981472,-0.03811686119510267,-0.044587695547982115,-0.10857705748201213,-0.10929603907677651,-0.04530339131273588,-0.03739787960033829,-0.03741369062376308,-0.03755598983458624,-0.03897898194281781,-0.05305079279088554,-0.05320890302513348,-0.07454484045602286,-0.03739787960033829,-0.03747217352204966,-0.038140818817451974,-0.044827271771475205,-0.11094886209459373,-0.11169180131170743,-4304.394793226262,-0.03739787960033829,-8.646112670293663,-86.12454578653357,-860.9088769489327,-8522.665040665992,-8608.752188572924
sample_state_combined_county_id_5ppc_400_size_seed_123.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,385,-0.10580597831986877,-0.050964719143762556,-0.051074401662114764,-0.05206154432728468,-0.0619329709789838,-0.15955041231245287,-0.16064723749597498,-0.061564221110403945,-0.05096471914376255,-0.05098591814769583,-0.05117670918309538,-0.05308461953709084,-0.07195173303771252,-0.07216372307704533,-0.10315413581222646,-0.050964719143762556,-0.05106909797709948,-0.05200850747713184,-0.06140260247745534,-0.1542997641473211,-0.15534355248069037,-4304.403683451327,-0.05096471914376255,-8.659670156608131,-86.13801909378745,-860.9215084655806,-8522.66934780887,-8608.756402183511
sample_state_combined_county_id_10ppc_400_size_seed_1415.pkl,cluster_sampling_fixedstrata_Alabama_01-Colorado_08-Montana_30-New York_36-Ohio_39,370,-0.10603485858617782,-0.05198752449100364,-0.05209561915919399,-0.05306847117290712,-0.06279699131003848,-0.15900124599944854,-0.16008219268135201,-0.0627773142519649,-0.051987524491003634,-0.05200910407052556,-0.05220332028622286,-0.05414548244319589,-0.07335130821770691,-0.07356710401292614,-0.10870547226430649,-0.05198752449100365,-0.05210096038655025,-0.05312188344646969,-0.06333111404566422,-0.1642890610821433,-0.16542342003760935,-4304.404412492822,-0.05198752449100364,-8.660692374427663,-86.1390360238576,-860.922472518157,-8522.669788961784,-8608.756837461151
